centre_lat,centre_lon,sounding_count,eastward_wind_mean,eastward_wind_count,northward_wind_mean,northward_wind_count,solar_zenith_angle_mean,solar_zenith_angle_count,surface_albedo_NIR_mean,surface_albedo_NIR_count,surface_albedo_SWIR_mean,surface_albedo_SWIR_count,surface_altitude_mean,surface_altitude_count,surface_pressure_mean,surface_pressure_count,xch4_apriori_mean,xch4_apriori_count,xch4_departure_mean,xch4_departure_count
29.0750,116.1750,15,-0.296034,15,-1.61018,15,31.5077,15,0.287254,15,0.0591176,15,15.1586,15,100867,15,1884.35,15,32.2684,15
29.0750,116.4250,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
29.0750,116.6750,10,-0.712711,10,-2.64771,10,37.0194,10,0.269194,10,0.0879854,10,18.1086,10,101364,10,1878.91,10,18.922,10
29.0750,116.9250,181,-0.574838,181,-1.35193,181,43.6361,181,0.234712,181,0.0795251,181,37.3936,181,101444,181,1872.3,181,20.3295,181
29.0750,117.1750,175,-0.813579,175,-0.958167,175,43.1747,175,0.228501,175,0.0685218,175,74.0512,175,101037,175,1870.47,175,21.7048,175
29.0750,117.4250,173,-1.00427,173,-0.648329,173,42.5905,173,0.229307,173,0.0568207,173,92.9532,173,100771,173,1869.04,173,19.8436,173
29.0750,117.6750,106,-1.11185,106,-0.661937,106,43.2418,106,0.213512,106,0.0452305,106,130.441,106,100376,106,1867.08,106,19.1636,106
29.0750,117.9250,79,-0.754401,79,-0.704908,79,42.157,79,0.21932,79,0.0435732,79,169.116,79,99835.9,79,1866.19,79,18.4631,79
29.0750,118.1750,7,-0.771454,7,-0.673972,7,48.2293,7,0.186588,7,0.0436663,7,227.469,7,99412.6,7,1864.75,7,25.7507,7
29.0750,118.4250,40,-1.00666,40,-0.581241,40,44.5077,40,0.193374,40,0.050877,40,196.28,40,99699.4,40,1864.42,40,20.8007,40
29.0750,118.6750,50,-1.12713,50,-0.263355,50,43.9183,50,0.199587,50,0.068103,50,145.252,50,100267,50,1865.15,50,22.3274,50
29.0750,118.9250,108,-1.01095,108,-0.641687,108,40.3319,108,0.223105,108,0.0844998,108,78.4739,108,100855,108,1869.34,108,26.0229,108
29.0750,119.1750,178,-0.0785655,178,-0.662816,178,39.8721,178,0.220142,178,0.0771601,178,71.5147,178,100900,178,1866.31,178,22.8089,178
29.0750,119.4250,138,-0.0448848,138,-0.848809,138,39.7208,138,0.217891,138,0.0783827,138,53.6365,138,101103,138,1864.75,138,22.4916,138
29.0750,119.6750,75,0.0731567,75,-1.22427,75,44.666,75,0.195295,75,0.0813948,75,65.6686,75,101250,75,1865.59,75,27.7669,75
29.0750,119.9250,30,0.243889,30,-1.17156,30,46.3639,30,0.185226,30,0.0688903,30,121.124,30,100735,30,1864.13,30,34.1146,30
29.0750,120.1750,42,0.49902,42,-1.18014,42,48.5655,42,0.172769,42,0.0831827,42,155.408,42,100443,42,1861.72,42,33.9586,42
29.0750,120.4250,14,0.622023,14,-1.47788,14,48.3029,14,0.169129,14,0.0645538,14,233.213,14,99488,14,1861.86,14,38.1396,14
29.0750,120.6750,3,2.07187,3,-2.07612,3,42.8446,3,0.196502,3,0.0506692,3,572.765,3,95203.6,3,1862.25,3,54.7229,3
29.0750,120.9250,10,0.660002,10,-1.77103,10,48.5015,10,0.190425,10,0.081989,10,108.051,10,100892,10,1862.2,10,34.9231,10
29.0750,121.1750,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
29.0750,121.4250,1,-1.40696,1,-2.10202,1,47.0097,1,0.14862,1,0.0394976,1,32.4303,1,101932,1,1862.53,1,-1.50199,1
29.0750,121.6750,2,-0.418719,2,-2.67992,2,47.0816,2,0.170847,2,0.0355133,2,1.55425,2,102296,2,1862.62,2,-17.8354,2
29.0750,121.9250,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
29.0750,122.1750,24,-0.482068,24,2.80583,24,18.1611,24,0.00994734,24,-0.0389508,24,9.82704e-05,24,100391,24,1855.43,24,26.8358,24
29.0750,122.4250,22,-1.0302,22,3.14181,22,18.831,22,0.0123563,22,-0.0399055,22,0,22,100456,22,1854.94,22,26.0166,22
28.8250,114.9250,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
28.8250,115.1750,20,-1.39935,20,-0.926257,20,44.514,20,0.222729,20,0.0616029,20,85.5277,20,100952,20,1874.85,20,17.6008,20
28.8250,115.4250,168,-1.12824,168,-1.47886,168,44.7838,168,0.227482,168,0.0828171,168,62.5217,168,101199,168,1874.63,168,22.9149,168
28.8250,115.6750,99,-0.929268,99,-1.94317,99,45.6733,99,0.214555,99,0.0884456,99,43.252,99,101529,99,1874.49,99,24.0737,99
28.8250,115.9250,65,-0.962333,65,-2.42166,65,39.2971,65,0.234905,65,0.0799455,65,34.5601,65,101241,65,1879.4,65,28.3413,65
28.8250,116.1750,45,-0.867552,45,-2.17992,45,36.0102,45,0.274079,45,0.0664633,45,15.7765,45,101223,45,1882.41,45,21.3419,45
28.8250,116.4250,8,0.521393,8,-2.9688,8,45.9972,8,0.233977,8,0.087583,8,19.53,8,101759,8,1876.3,8,23.2327,8
28.8250,116.6750,103,-0.520113,103,-2.02828,103,43.6935,103,0.258858,103,0.0867503,103,17.5775,103,101695,103,1875.71,103,22.5634,103
28.8250,116.9250,189,-0.894288,189,-1.49541,189,43.7912,189,0.238314,189,0.0828389,189,39.1828,189,101463,189,1873.52,189,21.9712,189
28.8250,117.1750,148,-0.761866,148,-1.15793,148,43.1417,148,0.233354,148,0.0749624,148,54.5145,148,101218,148,1872.45,148,19.9253,148
28.8250,117.4250,145,-0.192553,145,-1.05557,145,43.333,145,0.232608,145,0.0676227,145,70.4101,145,100968,145,1870.59,145,18.5906,145
28.8250,117.6750,43,0.176625,43,-1.03609,43,43.9692,43,0.22798,43,0.0560896,43,135.139,43,100297,43,1867.04,43,18.4331,43
28.8250,117.9250,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
28.8250,118.1750,15,-1.76586,15,-1.46427,15,43.1503,15,0.221861,15,0.0822313,15,125.823,15,100411,15,1868.26,15,23.1528,15
28.8250,118.4250,140,-1.31479,140,-1.44488,140,43.5319,140,0.212401,140,0.0675214,140,164.452,140,99987.5,140,1865.61,140,22.4438,140
28.8250,118.6750,92,-1.40217,92,-1.69372,92,41.569,92,0.207388,92,0.0749985,92,130.39,92,100280,92,1867.24,92,23.4621,92
28.8250,118.9250,63,-1.38143,63,-1.85263,63,39.8214,63,0.203286,63,0.086987,63,96.0875,63,100686,63,1868.37,63,31.5513,63
28.8250,119.1750,6,0.277171,6,-1.26612,6,38.4094,6,0.239866,6,0.0587682,6,137.174,6,99999.2,6,1866.99,6,29.1955,6
28.8250,119.4250,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
28.8250,119.6750,21,0.0230278,21,-1.62959,21,40.817,21,0.204686,21,0.0696845,21,150.871,21,100083,21,1861.96,21,30.1053,21
28.8250,119.9250,46,0.24649,46,-1.43058,46,46.1974,46,0.180866,46,0.0805424,46,113.01,46,100817,46,1863.34,46,33.4515,46
28.8250,120.1750,39,0.766661,39,-1.73832,39,48.9886,39,0.175336,39,0.071059,39,194.897,39,100007,39,1862.11,39,27.0684,39
28.8250,120.4250,1,-1.47337,1,0.72807,1,51.2341,1,0.152511,1,0.054589,1,151.636,1,100593,1,1858.04,1,20.306,1
28.8250,120.6750,3,-0.540752,3,-1.22792,3,38.1769,3,0.204557,3,0.0573174,3,153.483,3,100127,3,1869.29,3,30.0935,3
28.8250,120.9250,14,0.434432,14,-0.827999,14,34.185,14,0.213974,14,0.0608604,14,80.3046,14,100431,14,1857.93,14,31.3906,14
28.8250,121.1750,11,1.0718,11,-1.43827,11,43.0825,11,0.204996,11,0.0709751,11,50.8643,11,101172,11,1862.73,11,37.7495,11
28.8250,121.4250,2,0.285821,2,-2.98108,2,41.276,2,0.188808,2,0.0398838,2,89.6567,2,100929,2,1865.03,2,56.2135,2
28.8250,121.6750,1,-1.03465,1,-3.11595,1,46.7881,1,0.15946,1,0.0356494,1,47.436,1,101744,1,1862.08,1,24.3776,1
28.8250,121.9250,6,-2.31878,6,-2.75148,6,22.1778,6,0.0326041,6,-0.0143856,6,0.0139919,6,100787,6,1860.09,6,25.1349,6
28.8250,122.1750,15,-1.98468,15,-0.513811,15,19.7409,15,0.0121287,15,-0.0312036,15,0.0750419,15,100661,15,1856.26,15,19.2877,15
28.8250,122.4250,29,-1.96977,29,5.15436,29,16.5729,29,0.0250428,29,-0.0426315,29,0,29,100920,29,1846.78,29,18.8134,29
28.5750,114.9250,62,-1.13367,62,-0.461721,62,46.6552,62,0.219019,62,0.0462327,62,154.938,62,100249,62,1871.52,62,14.9405,62
28.5750,115.1750,94,-1.43591,94,-1.40297,94,44.1936,94,0.230707,94,0.0626532,94,89.1608,94,100871,94,1874.58,94,19.5179,94
28.5750,115.4250,188,-1.0835,188,-1.84766,188,43.4621,188,0.231927,188,0.0850982,188,57.3677,188,101223,188,1876.05,188,21.5781,188
28.5750,115.6750,108,-1.10176,108,-1.83482,108,43.9474,108,0.218999,108,0.0827709,108,46.4479,108,101408,108,1875.67,108,22.4697,108
28.5750,115.9250,23,-0.896862,23,-2.44342,23,45.2056,23,0.182586,23,0.0916571,23,21.372,23,101795,23,1875.87,23,21.7919,23
28.5750,116.1750,4,-1.01291,4,-2.63841,4,44.7797,4,0.252067,4,0.0886002,4,16.0953,4,101672,4,1876.6,4,35.3911,4
28.5750,116.4250,9,0.210146,9,-2.97909,9,43.8898,9,0.232091,9,0.0849008,9,20.5625,9,101554,9,1876.88,9,30.2924,9
28.5750,116.6750,97,-0.60613,97,-2.3622,97,43.2236,97,0.248479,97,0.0779671,97,34.5411,97,101382,97,1876.19,97,23.2253,97
28.5750,116.9250,149,-0.542214,149,-1.31298,149,44.8707,149,0.243772,149,0.0633061,149,74.4316,149,101007,149,1872.46,149,21.702,149
28.5750,117.1750,81,-0.471967,81,-0.711723,81,45.0134,81,0.23409,81,0.0618503,81,111.029,81,100566,81,1867.87,81,23.1665,81
28.5750,117.4250,94,-0.245024,94,-0.431512,94,42.5743,94,0.229048,94,0.0591052,94,101.384,94,100628,94,1868.4,94,20.7019,94
28.5750,117.6750,49,-0.823939,49,-0.32867,49,43.8555,49,0.22049,49,0.0626528,49,148.646,49,100222,49,1867.48,49,18.3544,49
28.5750,117.9250,87,-1.54913,87,-0.945219,87,44.0048,87,0.217087,87,0.0726828,87,138.125,87,100334,87,1868.07,87,24.3474,87
28.5750,118.1750,182,-1.15745,182,-1.63877,182,42.1618,182,0.215462,182,0.072208,182,142.406,182,100192,182,1867.78,182,25.1017,182
28.5750,118.4250,197,-1.00551,197,-2.21533,197,41.3605,197,0.217254,197,0.0683696,197,178.707,197,99743.9,197,1867.19,197,23.8264,197
28.5750,118.6750,39,-0.624005,39,-2.16745,39,45.1337,39,0.20581,39,0.0699245,39,179.312,39,99860.9,39,1867.59,39,21.7731,39
28.5750,118.9250,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
28.5750,119.1750,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
28.5750,119.4250,2,-0.700426,2,0.569384,2,53.8117,2,0.190305,2,0.06721,2,228.654,2,99626.3,2,1857.37,2,24.8003,2
28.5750,119.6750,2,-1.1772,2,-2.20786,2,47.3996,2,0.209087,2,0.0634191,2,311.395,2,98609.4,2,1864.69,2,43.2847,2
28.5750,119.9250,3,-0.575841,3,-0.770867,3,52.8147,3,0.204802,3,0.0746475,3,120.397,3,100712,3,1862.1,3,22.2806,3
28.5750,120.1750,12,0.652252,12,-1.82249,12,48.1349,12,0.174447,12,0.0572174,12,225.816,12,99542.3,12,1861.83,12,35.6874,12
28.5750,120.4250,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
28.5750,120.6750,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
28.5750,120.9250,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
28.5750,121.1750,18,0.237338,18,-2.67208,18,45.2313,18,0.209825,18,0.0825758,18,47.7673,18,101354,18,1864.83,18,50.043,18
28.5750,121.4250,29,0.0336165,29,-2.56973,29,45.6194,29,0.202624,29,0.0969434,29,17.2912,29,101775,29,1864.09,29,36.4828,29
28.5750,121.6750,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
28.5750,121.9250,3,-1.36947,3,-4.16339,3,24.7055,3,0.0229478,3,-0.0208056,3,0.555821,3,100956,3,1860.68,3,33.4554,3
28.5750,122.1750,14,0.0385831,14,4.2489,14,18.6798,14,0.0106127,14,-0.0402874,14,0,14,100778,14,1849.09,14,13.4096,14
28.5750,122.4250,18,0.450006,18,5.04794,18,18.1567,18,0.0111419,18,-0.0388603,18,0,18,100768,18,1846.06,18,18.3,18
28.3250,114.9250,146,-1.33972,146,-0.875003,146,44.4796,146,0.231274,146,0.0711951,146,77.4696,146,101034,146,1873.92,146,22.294,146
28.3250,115.1750,172,-1.16464,172,-1.48808,172,43.1941,172,0.238774,172,0.0804825,172,54.8162,172,101211,172,1875.1,172,21.9831,172
28.3250,115.4250,132,-1.09477,132,-1.9248,132,44.5031,132,0.228021,132,0.0867762,132,54.9226,132,101306,132,1874.96,132,27.0416,132
28.3250,115.6750,80,-1.59801,80,-2.6869,80,41.2102,80,0.238178,80,0.0877254,80,37.7487,80,101317,80,1878.15,80,27.3085,80
28.3250,115.9250,112,-1.3062,112,-2.83284,112,40.0701,112,0.243508,112,0.0821475,112,26.1509,112,101455,112,1878.32,112,23.9827,112
28.3250,116.1750,82,-0.937073,82,-2.61396,82,44.6404,82,0.238299,82,0.0870496,82,39.6433,82,101457,82,1874.2,82,27.0955,82
28.3250,116.4250,132,-0.316483,132,-2.27753,132,45.5508,132,0.247205,132,0.0731192,132,47.1584,132,101361,132,1873.91,132,25.1239,132
28.3250,116.6750,154,-0.546025,154,-1.54021,154,44.2663,154,0.24427,154,0.0680405,154,78.58,154,100916,154,1871.42,154,24.3317,154
28.3250,116.9250,163,-0.551081,163,-1.24336,163,45.6215,163,0.229158,163,0.0874936,163,39.8141,163,101444,163,1871.84,163,20.7801,163
28.3250,117.1750,128,-0.850044,128,-1.1068,128,47.067,128,0.208751,128,0.0835976,128,50.4951,128,101455,128,1870.9,128,20.1076,128
28.3250,117.4250,126,-1.1842,126,-0.810391,126,42.0561,126,0.220335,126,0.071418,126,63.2937,126,101134,126,1870.48,126,20.1767,126
28.3250,117.6750,125,-1.17628,125,-1.07142,125,44.459,125,0.211356,125,0.0757975,125,90.6659,125,100879,125,1871.09,125,23.235,125
28.3250,117.9250,58,-0.787072,58,-1.48498,58,42.4385,58,0.217683,58,0.0717429,58,133.711,58,100269,58,1866.4,58,26.1669,58
28.3250,118.1750,126,-0.396347,126,-1.90197,126,42.3034,126,0.216691,126,0.0780923,126,146.984,126,100142,126,1866.94,126,27.6112,126
28.3250,118.4250,13,-0.251752,13,-2.37965,13,41.29,13,0.200278,13,0.0616993,13,194.509,13,99617.1,13,1868.3,13,31.252,13
28.3250,118.6750,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
28.3250,118.9250,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
28.3250,119.1750,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
28.3250,119.4250,2,0.890674,2,-0.814565,2,49.9429,2,0.18406,2,0.0655844,2,172.369,2,100073,2,1861.45,2,30.1116,2
28.3250,119.6750,9,-0.312743,9,-1.74013,9,49.7582,9,0.210897,9,0.0796699,9,114.913,9,100667,9,1863.46,9,26.3608,9
28.3250,119.9250,14,0.194719,14,-1.25336,14,46.9762,14,0.197055,14,0.081155,14,99.3308,14,100756,14,1865.48,14,21.1258,14
28.3250,120.1750,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
28.3250,120.4250,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
28.3250,120.6750,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
28.3250,120.9250,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
28.3250,121.1750,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
28.3250,121.4250,15,0.388983,15,-2.35594,15,41.4764,15,0.205996,15,0.0779407,15,49.2589,15,101185,15,1863.35,15,43.8567,15
28.3250,121.6750,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
28.3250,121.9250,9,0.062327,9,4.52037,9,17.0884,9,0.012873,9,-0.0434241,9,0,9,100703,9,1844.97,9,25.2782,9
28.3250,122.1750,12,0.898565,12,8.2045,12,18.1169,12,0.0161106,12,-0.0427661,12,0,12,100885,12,1844.35,12,9.56836,12
28.3250,122.4250,12,0.367188,12,6.27367,12,18.4959,12,0.0101374,12,-0.0419889,12,0,12,100856,12,1845.91,12,9.55519,12
28.0750,114.9250,112,-1.44885,112,-1.50812,112,43.8544,112,0.227275,112,0.0689367,112,107.652,112,100691,112,1874.01,112,28.0695,112
28.0750,115.1750,197,-1.2328,197,-2.02728,197,42.3701,197,0.232677,197,0.0824793,197,57.6528,197,101137,197,1874.5,197,25.9182,197
28.0750,115.4250,134,-1.5199,134,-2.41712,134,42.6234,134,0.238436,134,0.0927392,134,37.2683,134,101428,134,1877.18,134,28.8334,134
28.0750,115.6750,182,-1.38343,182,-2.46973,182,41.9733,182,0.2438,182,0.0877168,182,38.2288,182,101378,182,1876.98,182,32.8774,182
28.0750,115.9250,167,-1.19811,167,-2.51603,167,42.7104,167,0.237857,167,0.0681613,167,49.6201,167,101275,167,1875.73,167,28.0956,167
28.0750,116.1750,148,-0.8044,148,-2.37422,148,44.7446,148,0.234937,148,0.0740483,148,66.4159,148,101161,148,1873.45,148,29.9252,148
28.0750,116.4250,153,-0.35777,153,-1.97003,153,46.6737,153,0.243522,153,0.0872016,153,44.2848,153,101446,153,1872.35,153,26.8157,153
28.0750,116.6750,168,-0.847622,168,-2.01652,168,45.2569,168,0.245456,168,0.0640425,168,84.7197,168,100926,168,1871.35,168,23.5856,168
28.0750,116.9250,147,-0.847013,147,-2.0569,147,45.0766,147,0.224111,147,0.0629247,147,85.4799,147,100946,147,1870.68,147,21.5711,147
28.0750,117.1750,71,-0.925082,71,-1.95898,71,46.4761,71,0.216353,71,0.063926,71,97.2772,71,100850,71,1870.84,71,22.9239,71
28.0750,117.4250,9,-0.504707,9,-1.40624,9,43.2802,9,0.217669,9,0.042636,9,123.016,9,100426,9,1871.74,9,13.9089,9
28.0750,117.6750,18,-1.04812,18,-1.70424,18,44.9355,18,0.212982,18,0.0573879,18,169.941,18,100087,18,1867.21,18,29.6876,18
28.0750,117.9250,10,-0.656334,10,-1.69777,10,44.7535,10,0.211779,10,0.0604958,10,185.607,10,99888.5,10,1865.47,10,26.6257,10
28.0750,118.1750,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
28.0750,118.4250,13,0.86048,13,-2.15147,13,39.5604,13,0.239292,13,0.064361,13,314.877,13,97961.8,13,1863.73,13,24.3316,13
28.0750,118.6750,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
28.0750,118.9250,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
28.0750,119.1750,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
28.0750,119.4250,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
28.0750,119.6750,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
28.0750,119.9250,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
28.0750,120.1750,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
28.0750,120.4250,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
28.0750,120.6750,1,0.241529,1,-3.49201,1,36.3497,1,0.199875,1,0.0899716,1,24.8602,1,100846,1,1869.15,1,51.3818,1
28.0750,120.9250,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
28.0750,121.1750,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
28.0750,121.4250,6,-1.30157,6,-1.10116,6,19.7978,6,0.0148443,6,-0.0293849,6,0,6,100696,6,1853.11,6,15.0229,6
28.0750,121.6750,27,-1.11479,27,-0.946881,27,19.559,27,0.0146095,27,-0.0303846,27,0.00735424,27,100746,27,1849.79,27,22.1134,27
28.0750,121.9250,26,-1.0169,26,-0.0346697,26,16.0626,26,0.0116123,26,-0.0383174,26,0,26,100676,26,1843.15,26,27.7227,26
28.0750,122.1750,12,0.785971,12,8.14573,12,17.5727,12,0.0196347,12,-0.0408648,12,0,12,100892,12,1843.66,12,10.1291,12
28.0750,122.4250,8,0.0376597,8,-1.57527,8,15.6758,8,-0.000431274,8,-0.0417752,8,0,8,100492,8,1843.81,8,38.0714,8
27.8250,114.9250,145,-1.50981,145,-2.11163,145,43.7041,145,0.213682,145,0.0793739,145,86.8271,145,100928,145,1874.61,145,29.1454,145
27.8250,115.1750,190,-1.1972,190,-2.27496,190,41.7628,190,0.244104,190,0.0754785,190,67.5896,190,101025,190,1874.12,190,28.2408,190
27.8250,115.4250,107,-1.43031,107,-3.37505,107,41.1886,107,0.248572,107,0.0808819,107,52.4984,107,101161,107,1879.03,107,31.0073,107
27.8250,115.6750,31,-1.14224,31,-2.26698,31,45.2997,31,0.227326,31,0.0632161,31,103.754,31,100700,31,1872.84,31,26.8152,31
27.8250,115.9250,107,-1.24067,107,-2.29529,107,45.5159,107,0.221829,107,0.0598731,107,105.655,107,100790,107,1872.47,107,24.0499,107
27.8250,116.1750,156,-0.751062,156,-2.09488,156,44.6546,156,0.232108,156,0.0779829,156,65.3752,156,101182,156,1871.94,156,28.4258,156
27.8250,116.4250,132,-0.590148,132,-2.33378,132,46.4424,132,0.232589,132,0.0735158,132,72.7314,132,101137,132,1872.34,132,25.6547,132
27.8250,116.6750,164,-0.394849,164,-2.41513,164,45.3212,164,0.232942,164,0.0668156,164,84.7379,164,100951,164,1871.83,164,26.8983,164
27.8250,116.9250,41,-0.364674,41,-2.73395,41,46.8134,41,0.229398,41,0.0482553,41,167.836,41,100013,41,1869.91,41,24.4433,41
27.8250,117.1750,1,-0.440114,1,-2.48828,1,51.7665,1,0.284978,1,0.0602506,1,282.852,1,98425,1,1868.51,1,-22.7359,1
27.8250,117.4250,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
27.8250,117.6750,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
27.8250,117.9250,2,-0.126993,2,-1.05497,2,44.8496,2,0.215645,2,0.0683311,2,264.162,2,98703.3,2,1865.12,2,61.5892,2
27.8250,118.1750,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
27.8250,118.4250,5,0.0493482,5,-1.42786,5,49.6852,5,0.220691,5,0.0716168,5,294.745,5,98587.2,5,1862.43,5,32.5306,5
27.8250,118.6750,12,0.187486,12,-1.79786,12,39.786,12,0.243186,12,0.0556603,12,311.729,12,97989.1,12,1864.28,12,23.0025,12
27.8250,118.9250,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
27.8250,119.1750,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
27.8250,119.4250,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
27.8250,119.6750,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
27.8250,119.9250,8,0.916874,8,-2.60843,8,45.7213,8,0.207765,8,0.0533111,8,674.657,8,94064.6,8,1859.48,8,34.0276,8
27.8250,120.1750,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
27.8250,120.4250,6,-0.441987,6,-1.04759,6,45.5095,6,0.217822,6,0.0782885,6,38.1721,6,101459,6,1864.59,6,39.3596,6
27.8250,120.6750,4,-0.670166,4,-3.15749,4,39.4815,4,0.234255,4,0.0768316,4,31.3153,4,101226,4,1868.88,4,37.9841,4
27.8250,120.9250,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
27.8250,121.1750,4,-3.26915,4,-2.14949,4,18.3693,4,0.0234989,4,-0.024238,4,0.000598086,4,100728,4,1851.59,4,8.62972,4
27.8250,121.4250,28,-0.00823534,28,2.69018,28,19.8353,28,0.0116192,28,-0.0304356,28,0,28,100711,28,1852.02,28,8.22417,28
27.8250,121.6750,33,-0.518726,33,1.97595,33,17.8311,33,0.0130157,33,-0.0330944,33,0,33,100675,33,1846.11,33,23.6742,33
27.8250,121.9250,19,-0.190901,19,4.28716,19,17.111,19,0.0137177,19,-0.0385405,19,0,19,100697,19,1843.74,19,28.3899,19
27.8250,122.1750,17,0.374089,17,4.84348,17,16.9139,17,0.0158879,17,-0.0397425,17,0,17,100763,17,1842.21,17,20.9352,17
27.8250,122.4250,21,-0.0411348,21,1.59591,21,16.1015,21,0.0106175,21,-0.0397617,21,0,21,100648,21,1841.05,21,30.1326,21
27.5750,114.9250,165,-1.02819,165,-2.32775,165,42.8888,165,0.228708,165,0.052178,165,139.962,165,100235,165,1872.1,165,27.801,165
27.5750,115.1750,129,-0.987789,129,-2.71615,129,41.5889,129,0.237186,129,0.0564889,129,80.266,129,100840,129,1875.81,129,25.9794,129
27.5750,115.4250,105,-0.678134,105,-2.48561,105,42.2952,105,0.24408,105,0.0576217,105,112.494,105,100504,105,1873.58,105,29.3154,105
27.5750,115.6750,94,-1.17844,94,-2.23452,94,44.6172,94,0.230861,94,0.0593481,94,135.493,94,100344,94,1870.74,94,26.4682,94
27.5750,115.9250,54,-1.2123,54,-2.34263,54,45.8642,54,0.227103,54,0.0617732,54,125.483,54,100512,54,1871.35,54,23.9026,54
27.5750,116.1750,102,-0.551169,102,-2.57247,102,46.5879,102,0.219851,102,0.0548271,102,134.983,102,100431,102,1870.08,102,27.4305,102
27.5750,116.4250,30,-0.380883,30,-2.48759,30,47.487,30,0.213413,30,0.0508875,30,148.022,30,100285,30,1868.84,30,29.0021,30
27.5750,116.6750,87,0.387914,87,-2.7166,87,44.8169,87,0.209958,87,0.0518481,87,132.228,87,100366,87,1870.73,87,27.0135,87
27.5750,116.9250,15,0.466524,15,-2.29962,15,47.3849,15,0.217067,15,0.0408562,15,190.969,15,99764.6,15,1869.04,15,19.417,15
27.5750,117.1750,18,-0.15732,18,-1.864,18,48.1232,18,0.216899,18,0.0510045,18,340.358,18,98087.7,18,1863.98,18,27.1433,18
27.5750,117.4250,10,-0.0835043,10,-2.15102,10,48.7287,10,0.232357,10,0.0658254,10,302.399,10,98361.8,10,1864.75,10,24.8614,10
27.5750,117.6750,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
27.5750,117.9250,40,-0.60057,40,-0.802747,40,44.5284,40,0.238433,40,0.0500205,40,297.121,40,98312.9,40,1864.99,40,29.8184,40
27.5750,118.1750,24,-0.00715586,24,-1.11897,24,42.8124,24,0.249531,24,0.0544176,24,227.519,24,98938.2,24,1867.23,24,25.1637,24
27.5750,118.4250,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
27.5750,118.6750,20,-0.11562,20,-1.83564,20,42.0708,20,0.229093,20,0.041439,20,332.214,20,97823.3,20,1865.24,20,24.6673,20
27.5750,118.9250,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
27.5750,119.1750,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
27.5750,119.4250,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
27.5750,119.6750,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
27.5750,119.9250,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
27.5750,120.1750,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
27.5750,120.4250,23,-0.479957,23,-1.45347,23,40.828,23,0.222688,23,0.0839411,23,27.6377,23,101301,23,1862.57,23,31.9149,23
27.5750,120.6750,1,0.637454,1,8.9053,1,15.781,1,0.0171409,1,-0.0426386,1,0,1,100940,1,1843.85,1,-1.09646,1
27.5750,120.9250,5,-1.64152,5,1.4877,5,18.945,5,0.0266044,5,-0.0195861,5,0.022488,5,100973,5,1848.29,5,10.6855,5
